project,worktree_id,artifact_id,first_path,final_path,artifact_type,final_artifact_type,renamed_across_type,first_event_index,last_event_index,any_revisit,never_revisited,later_read,later_read_count,mutation_count
agentsight,b5bc34dabe6a,agentsight:a00001407,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-2-section-conventions.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-2-section-conventions.md,paper/docs,paper/docs,False,54014,54045,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00001408,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-3-logic-flow.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-3-logic-flow.md,paper/docs,paper/docs,False,54063,54115,True,False,True,5,4
agentsight,b5bc34dabe6a,agentsight:a00001409,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-4-abstract-intro-rebuild.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-4-abstract-intro-rebuild.md,paper/docs,paper/docs,False,54117,54130,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00001410,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-5-consistency.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-5-consistency.md,paper/docs,paper/docs,False,54138,54246,True,False,False,0,3
agentsight,b5bc34dabe6a,agentsight:a00001419,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-6-language-sentence.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-6-language-sentence.md,paper/docs,paper/docs,False,54254,54355,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00001420,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-7-language-word.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-7-language-word.md,paper/docs,paper/docs,False,54362,54398,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00001421,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-8-terminology-claim-tone.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-8-terminology-claim-tone.md,paper/docs,paper/docs,False,54407,54577,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00001422,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/recovery-20260712T003428-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/recovery-20260712T003428-0700.md,paper/docs,paper/docs,False,54444,54444,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001424,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-9-language-flow.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260711T223110-0700/round-9-language-flow.md,paper/docs,paper/docs,False,54580,54787,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00001427,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/trajectory-audit-and-recovery-plan.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/trajectory-audit-and-recovery-plan.md,paper/docs,paper/docs,False,54846,56643,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001431,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/background-related-work.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/background-related-work.md,paper/docs,paper/docs,False,54853,54853,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001432,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/design.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/design.md,paper/docs,paper/docs,False,54853,70785,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001433,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/evaluation.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/evaluation.md,paper/docs,paper/docs,False,54853,54853,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001434,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/idea-story.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/idea-story.md,paper/docs,paper/docs,False,54853,54853,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001435,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/implementation.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/implementation.md,paper/docs,paper/docs,False,54853,54853,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001436,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/user-instruction.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/archive-pre-recovery/user-instruction.md,paper/docs,paper/docs,False,54853,54853,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001437,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/independent-current-skills-audit.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/independent-current-skills-audit.md,paper/docs,paper/docs,False,54912,54912,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001438,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/round-01-problem-and-direction.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/round-01-problem-and-direction.md,paper/docs,paper/docs,False,54926,54965,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00001442,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/round-02-academic-architecture.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/round-02-academic-architecture.md,paper/docs,paper/docs,False,55000,55014,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00001445,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/round-03-novelty-experiments-results.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/round-03-novelty-experiments-results.md,paper/docs,paper/docs,False,55053,55075,True,False,False,0,2
agentsight,b5bc34dabe6a,agentsight:a00001449,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/independent-recovered-project-audit.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/independent-recovered-project-audit.md,paper/docs,paper/docs,False,55111,55111,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001450,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/experiment-plan.md,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/experiment-plan.md,paper/docs,paper/docs,False,55140,56006,True,False,True,4,3
agentsight,b5bc34dabe6a,agentsight:a00001451,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/plan-review.md,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/plan-review.md,paper/docs,paper/docs,False,55229,56027,True,False,True,3,3
agentsight,b5bc34dabe6a,agentsight:a00001455,script/hodoscope_representation_eval.py,script/hodoscope_representation_eval.py,code,code,False,55363,55983,True,False,True,2,4
agentsight,b5bc34dabe6a,agentsight:a00001456,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/preflight-report.md,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/preflight-report.md,paper/docs,paper/docs,False,55509,56027,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001457,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/full-execution-report.md,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/full-execution-report.md,paper/docs,paper/docs,False,55911,57314,True,False,True,4,2
agentsight,b5bc34dabe6a,agentsight:a00001459,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/result-review.md,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/result-review.md,paper/docs,paper/docs,False,55970,57508,True,False,True,6,1
agentsight,b5bc34dabe6a,agentsight:a00001460,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/post-result-idea-refinement/round-01-problem-and-direction.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/post-result-idea-refinement/round-01-problem-and-direction.md,paper/docs,paper/docs,False,55993,55993,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001461,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/post-result-idea-refinement/round-02-academic-architecture.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/post-result-idea-refinement/round-02-academic-architecture.md,paper/docs,paper/docs,False,56014,56014,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001462,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/post-result-idea-refinement/round-03-novelty-and-next-experiment.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-regression-recovery-20260712T021723-0700/post-result-idea-refinement/round-03-novelty-and-next-experiment.md,paper/docs,paper/docs,False,56119,56119,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001463,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T052412-0700/round-0-macro-structure.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T052412-0700/round-0-macro-structure.md,paper/docs,paper/docs,False,56161,56161,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001464,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T052412-0700/round-1-micro-structure.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T052412-0700/round-1-micro-structure.md,paper/docs,paper/docs,False,56186,56186,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001466,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/post-result-full-paper-review-20260712T054200-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/post-result-full-paper-review-20260712T054200-0700.md,paper/docs,paper/docs,False,56232,56552,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001469,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-03/source-data-preflight.md,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-03/source-data-preflight.md,paper/docs,paper/docs,False,56249,56552,True,False,True,4,2
agentsight,b5bc34dabe6a,agentsight:a00001474,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-03/source-data-preflight-review.md,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-03/source-data-preflight-review.md,paper/docs,paper/docs,False,56269,57352,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001475,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-03/opentelemetry-source-screen.md,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-03/opentelemetry-source-screen.md,paper/docs,paper/docs,False,56280,57352,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001480,docs/paper/figures/case-table.tex,docs/paper/figures/case-table.tex,paper/docs,paper/docs,False,56600,63648,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001481,docs/paper/figures/claim-gate-table.tex,docs/paper/figures/claim-gate-table.tex,paper/docs,paper/docs,False,56600,63648,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001482,docs/paper/figures/evidence-path-table.tex,docs/paper/figures/evidence-path-table.tex,paper/docs,paper/docs,False,56600,63648,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00001483,docs/paper/figures/experiment-role-table.tex,docs/paper/figures/experiment-role-table.tex,paper/docs,paper/docs,False,56600,63648,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001484,docs/paper/figures/task-verdict-table.tex,docs/paper/figures/task-verdict-table.tex,paper/docs,paper/docs,False,56600,63648,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001485,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/500-idea-audit-20260712T140000-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/500-idea-audit-20260712T140000-0700.md,paper/docs,paper/docs,False,56645,56674,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00001486,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/round-01-problem-and-direction.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/round-01-problem-and-direction.md,paper/docs,paper/docs,False,56645,56645,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001487,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/round-02-academic-architecture.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/round-02-academic-architecture.md,paper/docs,paper/docs,False,56645,56645,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001488,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/round-03-novelty-experiments.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/round-03-novelty-experiments.md,paper/docs,paper/docs,False,56645,56645,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001490,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/990-independent-outer-audit-20260712T140256-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-story-restoration-20260712T134029-0700/990-independent-outer-audit-20260712T140256-0700.md,paper/docs,paper/docs,False,56669,56678,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00001492,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/000-gate-entry-20260712T141013-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/000-gate-entry-20260712T141013-0700.md,paper/docs,paper/docs,False,56695,57303,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00001493,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direct-user-thesis-correction-20260712T141306-0700/500-root-disposition.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direct-user-thesis-correction-20260712T141306-0700/500-root-disposition.md,paper/docs,paper/docs,False,56697,56918,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001494,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direct-user-thesis-correction-20260712T141306-0700/trajectory-drift-prevention-audit.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direct-user-thesis-correction-20260712T141306-0700/trajectory-drift-prevention-audit.md,paper/docs,paper/docs,False,56701,56918,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00001495,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-0-macro-structure.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-0-macro-structure.md,paper/docs,paper/docs,False,56754,56809,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001496,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-1-micro-structure.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-1-micro-structure.md,paper/docs,paper/docs,False,56797,56809,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001497,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-2-section-conventions.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-2-section-conventions.md,paper/docs,paper/docs,False,56820,56820,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001498,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-3-logic-flow.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-3-logic-flow.md,paper/docs,paper/docs,False,56849,56849,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001499,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-4-abstract-intro-rebuild.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T141013-0700/round-4-abstract-intro-rebuild.md,paper/docs,paper/docs,False,56854,57392,True,False,True,2,2
