project,vendor,path,strict_kind,broad_kind,strict_class,broad_class,reads,writes,accesses,write_read_ratio,written_with_zero_reads,write_revisit_share,h50_eligible_writes
ActPlane,claude,docs/corpus/OpenPipe__ART/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/OpenPipe__ART/statements.yaml,,,ordinary,ordinary,4,9,13,2.25,False,0.0,9
ActPlane,claude,docs/corpus/OthmanAdi__planning-with-files/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/OthmanAdi__planning-with-files/statements.yaml,,,ordinary,ordinary,11,14,25,1.2727272727272727,False,0.8571428571428571,14
ActPlane,claude,docs/corpus/Panniantong__Agent-Reach/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/Panniantong__Agent-Reach/statements.yaml,,,ordinary,ordinary,4,17,21,4.25,False,0.0,17
ActPlane,claude,docs/corpus/QwenLM__qwen-code/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/QwenLM__qwen-code/statements.yaml,,,ordinary,ordinary,3,19,22,6.333333333333333,False,0.0,19
ActPlane,claude,docs/corpus/README.md,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,0.0,1
ActPlane,claude,docs/corpus/RightNow-AI__openfang/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/RightNow-AI__openfang/statements.yaml,,,ordinary,ordinary,10,15,25,1.5,False,0.4,15
ActPlane,claude,docs/corpus/Usagi-org__ai-goofish-monitor/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/Usagi-org__ai-goofish-monitor/statements.yaml,,,ordinary,ordinary,2,7,9,3.5,False,0.0,7
ActPlane,claude,docs/corpus/Yeachan-Heo__oh-my-claudecode/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/Yeachan-Heo__oh-my-claudecode/statements.yaml,,,ordinary,ordinary,2,4,6,2.0,False,0.0,4
ActPlane,claude,docs/corpus/abhigyanpatwari__GitNexus/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/abhigyanpatwari__GitNexus/statements.yaml,,,ordinary,ordinary,6,15,21,2.5,False,0.06666666666666667,15
ActPlane,claude,docs/corpus/aden-hive__hive/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/aden-hive__hive/statements.yaml,,,ordinary,ordinary,9,16,25,1.7777777777777777,False,0.0625,16
ActPlane,claude,docs/corpus/ag-ui-protocol__ag-ui/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/ag-ui-protocol__ag-ui/statements.yaml,,,ordinary,ordinary,2,7,9,3.5,False,0.0,7
ActPlane,claude,docs/corpus/alibaba__OpenSandbox/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
ActPlane,claude,docs/corpus/alibaba__OpenSandbox/statements.yaml,,,ordinary,ordinary,30,22,52,0.7333333333333333,False,0.3181818181818182,22
ActPlane,claude,docs/corpus/anomalyco__opencode/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/anomalyco__opencode/statements.yaml,,,ordinary,ordinary,5,8,13,1.6,False,0.625,8
ActPlane,claude,docs/corpus/browser-use__browser-harness/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/browser-use__browser-harness/statements.yaml,,,ordinary,ordinary,4,5,9,1.25,False,0.0,5
ActPlane,claude,docs/corpus/candidate_rules.tsv,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/candidate_rules_144.tsv,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/charmbracelet__crush/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/charmbracelet__crush/statements.yaml,,,ordinary,ordinary,6,5,11,0.8333333333333334,False,0.0,5
ActPlane,claude,docs/corpus/chenhg5__cc-connect/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/chenhg5__cc-connect/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/chenhg5__cc-connect/agent_rules.yaml,,,ordinary,ordinary,8,2,10,0.25,False,1.0,2
ActPlane,claude,docs/corpus/chenhg5__cc-connect/expressible.yaml,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/chenhg5__cc-connect/meta.json,,,ordinary,ordinary,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/chenhg5__cc-connect/statements.yaml,,,ordinary,ordinary,8,33,41,4.125,False,0.8787878787878788,33
ActPlane,claude,docs/corpus/cocoindex-io__cocoindex/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,6,0,6,0.0,False,,0
ActPlane,claude,docs/corpus/cocoindex-io__cocoindex/statements.yaml,,,ordinary,ordinary,6,29,35,4.833333333333333,False,0.10344827586206896,29
ActPlane,claude,docs/corpus/code-yeongyu__oh-my-openagent/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
ActPlane,claude,docs/corpus/code-yeongyu__oh-my-openagent/statements.yaml,,,ordinary,ordinary,10,32,42,3.2,False,0.96875,32
ActPlane,claude,docs/corpus/colbymchenry__codegraph/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
ActPlane,claude,docs/corpus/colbymchenry__codegraph/statements.yaml,,,ordinary,ordinary,3,16,19,5.333333333333333,False,0.0,16
ActPlane,claude,docs/corpus/collect.sh,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/czlonkowski__n8n-mcp/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/czlonkowski__n8n-mcp/statements.yaml,,,ordinary,ordinary,10,24,34,2.4,False,0.125,24
ActPlane,claude,docs/corpus/datawhalechina__easy-vibe/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/datawhalechina__easy-vibe/statements.yaml,,,ordinary,ordinary,4,10,14,2.5,False,0.0,10
ActPlane,claude,docs/corpus/earendil-works__pi/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/earendil-works__pi/statements.yaml,,,ordinary,ordinary,5,43,48,8.6,False,0.046511627906976744,43
ActPlane,claude,docs/corpus/fill_text.py,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,claude,docs/corpus/garrytan__gbrain/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/garrytan__gbrain/statements.yaml,,,ordinary,ordinary,5,6,11,1.2,False,0.0,6
ActPlane,claude,docs/corpus/gastownhall__beads/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/gastownhall__beads/statements.yaml,,,ordinary,ordinary,8,26,34,3.25,False,0.46153846153846156,26
ActPlane,claude,docs/corpus/gen_ruflo.py,,,ordinary,ordinary,2,5,7,2.5,False,0.4,5
ActPlane,claude,docs/corpus/google__adk-python/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/google__adk-python/statements.yaml,,,ordinary,ordinary,6,5,11,0.8333333333333334,False,0.0,5
ActPlane,claude,docs/corpus/heygen-com__hyperframes/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/heygen-com__hyperframes/statements.yaml,,,ordinary,ordinary,7,11,18,1.5714285714285714,False,0.0,11
ActPlane,claude,docs/corpus/hugohe3__ppt-master/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/hugohe3__ppt-master/statements.yaml,,,ordinary,ordinary,3,12,15,4.0,False,0.0,12
ActPlane,claude,docs/corpus/iOfficeAI__AionUi/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/iOfficeAI__AionUi/statements.yaml,,,ordinary,ordinary,5,14,19,2.8,False,0.0,14
ActPlane,claude,docs/corpus/jarrodwatts__claude-hud/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,7,0,7,0.0,False,,0
ActPlane,claude,docs/corpus/jarrodwatts__claude-hud/statements.yaml,,,ordinary,ordinary,2,3,5,1.5,False,0.0,3
ActPlane,claude,docs/corpus/langchain-ai__open-swe/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/langchain-ai__open-swe/statements.yaml,,,ordinary,ordinary,4,7,11,1.75,False,0.0,7
ActPlane,claude,docs/corpus/luongnv89__claude-howto/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/luongnv89__claude-howto/statements.yaml,,,ordinary,ordinary,10,17,27,1.7,False,0.11764705882352941,17
ActPlane,claude,docs/corpus/manaflow-ai__cmux/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,5,0,5,0.0,False,,0
ActPlane,claude,docs/corpus/manaflow-ai__cmux/statements.yaml,,,ordinary,ordinary,16,84,100,5.25,False,0.4880952380952381,84
ActPlane,claude,docs/corpus/manaflow-ai__cmux/statements_backup.yaml,,,ordinary,ordinary,0,2,2,,True,0.0,2
ActPlane,claude,docs/corpus/manaflow-ai__cmux/statements_new.yaml,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
ActPlane,claude,docs/corpus/manifest.jsonl,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/mcp-use__mcp-use/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/mcp-use__mcp-use/statements.yaml,,,ordinary,ordinary,4,12,16,3.0,False,0.0,12
ActPlane,claude,docs/corpus/mksglu__context-mode/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/mksglu__context-mode/statements.yaml,,,ordinary,ordinary,2,12,14,6.0,False,0.0,12
ActPlane,claude,docs/corpus/multica-ai__multica/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/multica-ai__multica/statements.yaml,,,ordinary,ordinary,2,10,12,5.0,False,0.0,10
ActPlane,claude,docs/corpus/nanocoai__nanoclaw/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,18,0,18,0.0,False,,0
ActPlane,claude,docs/corpus/nanocoai__nanoclaw/statements.yaml,,,ordinary,ordinary,6,16,22,2.6666666666666665,False,0.0,16
ActPlane,claude,docs/corpus/nearai__ironclaw/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/nearai__ironclaw/statements.yaml,,,ordinary,ordinary,4,37,41,9.25,False,0.02702702702702703,37
ActPlane,claude,docs/corpus/openai__codex/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,12,0,12,0.0,False,,0
ActPlane,claude,docs/corpus/openai__codex/statements.yaml,,,ordinary,ordinary,19,83,102,4.368421052631579,False,0.1927710843373494,83
ActPlane,claude,docs/corpus/openai__openai-agents-python/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/openai__openai-agents-python/statements.yaml,,,ordinary,ordinary,6,32,38,5.333333333333333,False,0.0,32
ActPlane,claude,docs/corpus/openclaw__openclaw/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
ActPlane,claude,docs/corpus/openclaw__openclaw/meta.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/openclaw__openclaw/statements.yaml,,,ordinary,ordinary,21,25,46,1.1904761904761905,False,0.92,25
ActPlane,claude,docs/corpus/rohitg00__agentmemory/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,7,0,7,0.0,False,,0
ActPlane,claude,docs/corpus/rohitg00__agentmemory/statements.yaml,,,ordinary,ordinary,6,20,26,3.3333333333333335,False,0.05,20
ActPlane,claude,docs/corpus/rowboatlabs__rowboat/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/rowboatlabs__rowboat/statements.yaml,,,ordinary,ordinary,4,8,12,2.0,False,0.0,8
ActPlane,claude,docs/corpus/rtk-ai__rtk/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/rtk-ai__rtk/statements.yaml,,,ordinary,ordinary,6,16,22,2.6666666666666665,False,0.0,16
ActPlane,claude,docs/corpus/ruvnet__ruflo/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,5,0,5,0.0,False,,0
ActPlane,claude,docs/corpus/ruvnet__ruflo/statements.yaml,,,ordinary,ordinary,11,11,22,1.0,False,0.0,11
ActPlane,claude,docs/corpus/ryoppippi__ccusage/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/ryoppippi__ccusage/statements.yaml,,,ordinary,ordinary,49,16,65,0.32653061224489793,False,0.0625,16
ActPlane,claude,docs/corpus/superset-sh__superset/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
ActPlane,claude,docs/corpus/superset-sh__superset/statements.yaml,,,ordinary,ordinary,9,21,30,2.3333333333333335,False,0.7142857142857143,21
ActPlane,claude,docs/corpus/teng-lin__notebooklm-py/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/teng-lin__notebooklm-py/statements.yaml,,,ordinary,ordinary,3,9,12,3.0,False,0.0,9
ActPlane,claude,docs/corpus/thedotmack__claude-mem/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,3,0,3,0.0,False,,0
ActPlane,claude,docs/corpus/thedotmack__claude-mem/meta.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/thedotmack__claude-mem/statements.yaml,,,ordinary,ordinary,6,25,31,4.166666666666667,False,0.4,25
ActPlane,claude,docs/corpus/tirth8205__code-review-graph/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,5,0,5,0.0,False,,0
ActPlane,claude,docs/corpus/tirth8205__code-review-graph/statements.yaml,,,ordinary,ordinary,5,6,11,1.2,False,0.5,6
ActPlane,claude,docs/corpus/validate.py,,,ordinary,ordinary,55,6,61,0.10909090909090909,False,0.0,6
ActPlane,claude,docs/corpus/vxcontrol__pentagi/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/vxcontrol__pentagi/statements.yaml,,,ordinary,ordinary,4,4,8,1.0,False,0.0,4
ActPlane,claude,docs/corpus/xpzouying__xiaohongshu-mcp/CLAUDE.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,claude,docs/corpus/xpzouying__xiaohongshu-mcp/statements.yaml,,,ordinary,ordinary,3,9,12,3.0,False,0.0,9
ActPlane,claude,docs/corpus/yusufkaraaslan__Skill_Seekers/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,4,0,4,0.0,False,,0
ActPlane,claude,docs/corpus/yusufkaraaslan__Skill_Seekers/statements.yaml,,,ordinary,ordinary,8,7,15,0.875,False,0.5714285714285714,7
ActPlane,claude,docs/corpus/zeroclaw-labs__zeroclaw/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,claude,docs/corpus/zeroclaw-labs__zeroclaw/statements.yaml,,,ordinary,ordinary,2,8,10,4.0,False,0.0,8
ActPlane,claude,docs/dsl-improvements.md,,,ordinary,ordinary,0,2,2,,True,0.0,2
ActPlane,claude,docs/dsl-todo.md,task_plan_status,task_plan_status,bookkeeping,bookkeeping,0,4,4,,True,0.0,4
ActPlane,claude,docs/empirical.md,,,ordinary,ordinary,134,215,349,1.6044776119402986,False,0.8372093023255814,215
ActPlane,claude,docs/empirical_study.md,,,ordinary,ordinary,2,1,3,0.5,False,1.0,1
ActPlane,claude,docs/empirical_study_survey.md,,,ordinary,ordinary,28,23,51,0.8214285714285714,False,1.0,23
ActPlane,claude,docs/eval.md,,,ordinary,ordinary,186,355,541,1.9086021505376345,False,0.864406779661017,354
ActPlane,claude,docs/eval_benchmarks.md,,,ordinary,ordinary,3,5,8,1.6666666666666667,False,0.2,5
ActPlane,claude,docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docker_eval_manifest.json,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,claude,docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docs/corpus-test/alibaba__OpenSandbox/7/results/20260607T090359Z-ba8abaf4.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docs/corpus-test/alibaba__OpenSandbox/7/results/trajectory_judges_llama_cpp_guardrail_response/20260607T090359Z-ba8abaf4.judge.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docs/corpus-test/czlonkowski__n8n-mcp/no_committed_sensitive_test_env/results/20260607T091631Z-0bffaae8.json,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,claude,docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docs/corpus-test/openclaw__openclaw/release-changelog-protection/results/20260607T093044Z-3ddcc687.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_runs/full/20260607_current_full_after_trace_harness_fix/actplane/docs/corpus-test/openclaw__openclaw/release-changelog-protection/results/trajectory_judges_llama_cpp_guardrail_response/20260607T093044Z-3ddcc687.judge.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_runs/policy_revision/20260609T-rq1-fn-llamacpp-grouped/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_runs/rq1-expressiveness/full-607-subagents/results.jsonl,,,ordinary,ordinary,4,0,4,0.0,False,,0
ActPlane,claude,docs/eval_scripts/.gitkeep,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,claude,docs/eval_scripts/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_scripts/agent_sdk_eval.py,,,ordinary,ordinary,18,21,39,1.1666666666666667,False,0.9047619047619048,21
ActPlane,claude,docs/eval_scripts/codex_base_instructions.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,claude,docs/eval_scripts/judge_trajectory.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_scripts/llama_server.py,,,ordinary,ordinary,0,2,2,,True,0.0,1
ActPlane,claude,docs/eval_scripts/prompt_filter_baseline.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_scripts/prompt_templates.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_scripts/prompts/judge_trajectory_system.md,,,ordinary,ordinary,3,0,3,0.0,False,,0
ActPlane,claude,docs/eval_scripts/prompts/prompt_filter_step.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_scripts/replay_agent.py,,,ordinary,ordinary,9,9,18,1.0,False,0.4444444444444444,9
ActPlane,claude,docs/eval_scripts/run_eval_docker.sh,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,claude,docs/eval_scripts/run_eval_isolated.sh,,,ordinary,ordinary,1,4,5,4.0,False,0.5,4
ActPlane,claude,docs/eval_scripts/tool_layer.py,,,ordinary,ordinary,12,13,25,1.0833333333333333,False,0.9230769230769231,13
ActPlane,claude,docs/eval_scripts/tool_regex_baseline.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/eval_translate_prompt.md,,,ordinary,ordinary,1,11,12,11.0,False,1.0,3
ActPlane,claude,docs/experimental/report.md,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,claude,docs/feedback-design.md,,,ordinary,ordinary,26,27,53,1.0384615384615385,False,0.8148148148148148,27
ActPlane,claude,docs/harness_define.md,,,ordinary,ordinary,5,4,9,0.8,False,0.75,4
ActPlane,claude,docs/ideas.md,,,ordinary,ordinary,20,24,44,1.2,False,0.43478260869565216,23
ActPlane,claude,docs/kernel-compatibility.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/paper,,,ordinary,ordinary,0,3,3,,True,0.0,3
ActPlane,claude,docs/paper/draft-intro-v2-zh.md,,,ordinary,ordinary,4,7,11,1.75,False,1.0,7
ActPlane,claude,docs/paper/draft-intro-v2.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,claude,docs/paper/extended-abstract.tex,,,ordinary,ordinary,3,3,6,1.0,False,0.3333333333333333,3
ActPlane,claude,docs/paper/figures/cumulative_coverage.png,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
ActPlane,claude,docs/paper/figures/repo_requirements.png,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
ActPlane,claude,docs/paper/main.tex,,,ordinary,ordinary,101,73,174,0.7227722772277227,False,0.7671232876712328,73
ActPlane,claude,docs/paper/references.bib,,,ordinary,ordinary,11,6,17,0.5454545454545454,False,0.16666666666666666,6
ActPlane,claude,docs/paper/sections/01-introduction.tex,,,ordinary,ordinary,85,93,178,1.0941176470588236,False,0.7142857142857143,91
ActPlane,claude,docs/paper/sections/02-motivation.tex,,,ordinary,ordinary,69,96,165,1.391304347826087,False,0.6021505376344086,93
ActPlane,claude,docs/paper/sections/03-corpus.tex,,,ordinary,ordinary,1,1,2,1.0,False,1.0,1
ActPlane,claude,docs/paper/sections/03-design.tex,,,ordinary,ordinary,4,10,14,2.5,False,0.4,10
ActPlane,claude,docs/paper/sections/03-empirical-study.tex,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/paper/sections/03-model.tex,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,claude,docs/paper/sections/04-design.tex,,,ordinary,ordinary,64,85,149,1.328125,False,0.7125,80
ActPlane,claude,docs/paper/sections/04-evaluation.tex,,,ordinary,ordinary,3,9,12,3.0,False,0.7777777777777778,9
ActPlane,claude,docs/paper/sections/05-evaluation.tex,,,ordinary,ordinary,58,96,154,1.6551724137931034,False,0.7127659574468085,94
ActPlane,claude,docs/paper/sections/05-implementation.tex,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,1.0,1
ActPlane,claude,docs/paper/sections/06-evaluation.tex,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,1.0,1
ActPlane,claude,docs/paper/sections/06-related-work.tex,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/paper/sections/07-conclusion.tex,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/paper/sections/07-related.tex,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,1.0,1
ActPlane,claude,docs/paper/sections/08-conclusion.tex,,,ordinary,ordinary,1,1,2,1.0,False,1.0,1
ActPlane,claude,docs/paper/sections/08-discussion.tex,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,claude,docs/paper/tmp/intro-d419e55.tex,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,claude,docs/papers,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,claude,docs/papers/.gitignore,,,ordinary,ordinary,4,4,8,1.0,False,0.0,3
ActPlane,claude,docs/papers/Makefile,,,ordinary,ordinary,6,4,10,0.6666666666666666,False,0.0,2
